instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,ilp_results_old: witness_computation_time,ilp_results_old: number_of_witnesses,ilp_results_old: number_of_tuples,ilp_results_old: Solve Time,ilp_results_old: Solver Solution Time,ilp_results_old: GDP,ilp_results_old: error,lp_results_old: witness_computation_time,lp_results_old: number_of_witnesses,lp_results_old: number_of_tuples,lp_results_old: Solve Time,lp_results_old: Solver Solution Time,lp_results_old: GDP,lp_results_old: error
1730258822.771834,rays-5,1000,1730258795.844384,3.1122244488977957,0.5,6,500,1294,False,0,x86_64,1,0.28326027514413,2588,1294,0.15425326069816947,0.15402579307556152,-1289.0,,0.2845161482691765,2588,1294,0.14558201981708407,0.1454601287841797,-1289.0,,0.28475191816687584,2588,1294,0.1625528852455318,0.16244769096374512,-1289.0,,0.28458734694868326,2588,1294,0.19170892937108874,0.19158005714416504,-1289.0,
1730258825.054005,rays-5,1000,1730258795.844384,3.123246492985972,0.5,6,500,1328,False,0,x86_64,1,0.2915866686962545,2656,1328,0.41920333122834563,0.41905951499938965,-1323.0,,0.29348656302317977,2656,1328,0.1720869350247085,0.17193102836608887,-1323.0,,0.3033024137839675,2656,1328,0.16223392123356462,0.1621086597442627,-1323.0,,0.2933834330178797,2656,1328,0.1551789459772408,0.1550455093383789,-1323.0,
1730258827.608794,rays-5,1000,1730258795.844384,3.1342685370741483,0.5,6,500,1362,False,0,x86_64,1,0.31471752980723977,2724,1362,0.15823657996952534,0.1581275463104248,-1357.0,,0.30019179405644536,2724,1362,0.15323236444965005,0.15310144424438477,-1357.0,,0.2978213638998568,2724,1362,0.17309945821762085,0.17295622825622559,-1357.0,,0.3053785958327353,2724,1362,0.1586389346048236,0.1585073471069336,-1357.0,
1730258829.946283,rays-5,1000,1730258795.844384,3.1452905811623246,0.5,6,500,1397,False,0,x86_64,1,0.3040458830073476,2794,1397,0.16470791678875685,0.16457176208496094,-1392.0,,0.29781184811145067,2794,1397,0.14340561581775546,0.143294095993042,-1392.0,,0.30824790615588427,2794,1397,0.15272564673796296,0.15260100364685059,-1392.0,,0.2991053690202534,2794,1397,0.16696077631786466,0.16681241989135742,-1392.0,
1730258832.260892,rays-5,1000,1730258795.844384,3.156312625250501,0.5,6,500,1433,False,0,x86_64,1,0.31398216914385557,2866,1433,0.20314427698031068,0.20300054550170898,-1428.0,,0.3040057751350105,2866,1433,0.21240882109850645,0.21225976943969727,-1428.0,,0.3032203842885792,2866,1433,0.16322842799127102,0.16312813758850098,-1428.0,,0.3027064180932939,2866,1433,0.15843342524021864,0.15830588340759277,-1428.0,
1730258834.709011,rays-5,1000,1730258795.844384,3.1673346693386777,0.5,6,500,1470,False,0,x86_64,1,0.3086045482195914,2940,1470,0.17151658376678824,0.1713850498199463,-1465.0,,0.31459456821903586,2940,1470,0.156899347435683,0.1567537784576416,-1465.0,,0.3143604057841003,2940,1470,0.17449232330545783,0.17434930801391602,-1465.0,,0.3133241645991802,2940,1470,0.1950166649185121,0.19490766525268555,-1465.0,
1730258837.172795,rays-5,1000,1730258795.844384,3.178356713426854,0.5,6,500,1507,False,0,x86_64,1,0.3162035131826997,3014,1507,0.1752427383325994,0.17510652542114258,-1502.0,,0.32058884017169476,3014,1507,0.16138186817988753,0.16125082969665527,-1502.0,,0.3155918181873858,3014,1507,0.1899359580129385,0.18980097770690918,-1502.0,,0.3188814949244261,3014,1507,0.18480514688417315,0.1846632957458496,-1502.0,
1730258839.666936,rays-5,1000,1730258795.844384,3.1893787575150303,0.5,6,500,1546,False,0,x86_64,1,0.32434530882164836,3092,1546,0.19185625994578004,0.1917428970336914,-1541.0,,0.32495344104245305,3092,1546,0.19268349232152104,0.1925487518310547,-1541.0,,0.3261402230709791,3092,1546,0.1803752281703055,0.1802377700805664,-1541.0,,0.33357082307338715,3092,1546,0.18770212400704622,0.1875619888305664,-1541.0,
1730258842.285652,rays-5,1000,1730258795.844384,3.2004008016032066,0.5,6,500,1586,False,0,x86_64,1,0.3369210818782449,3172,1586,0.19999855617061257,0.19986677169799805,-1581.0,,0.3335315021686256,3172,1586,0.18306237226352096,0.18295025825500488,-1581.0,,0.33296389877796173,3172,1586,0.20243674609810114,0.20230484008789062,-1581.0,,0.3322492027655244,3172,1586,0.1900894190184772,0.18994355201721191,-1581.0,
1730258844.955527,rays-5,1000,1730258795.844384,3.211422845691383,0.5,6,500,1627,False,0,x86_64,3,0.33981005009263754,3254,1627,0.6280677979812026,0.6279308795928955,-1617.0,,0.33667483273893595,3254,1627,0.42426493810489774,0.42412829399108887,-1617.0,,0.3465371490456164,3254,1627,0.3247512560337782,0.3246347904205322,-1617.0,,0.3430825932882726,3254,1627,0.21282434510067105,0.2126784324645996,-1619.0,
1730258848.512471,rays-5,1000,1730258795.844384,3.2224448897795592,0.5,6,500,1668,False,0,x86_64,3,0.3442362709902227,3336,1668,0.19533292716369033,0.19517827033996582,-1658.0,,0.3556389254517853,3336,1668,0.1955420239828527,0.19538450241088867,-1658.0,,0.35631956439465284,3336,1668,0.21657817671075463,0.21645808219909668,-1658.0,,0.3560523637570441,3336,1668,0.20443113427609205,0.20429372787475586,-1660.0,
1730258851.329703,rays-5,1000,1730258795.844384,3.2334669338677355,0.5,6,500,1711,False,0,x86_64,3,0.35447129840031266,3422,1711,0.21532218204811215,0.215179443359375,-1701.0,,0.36117126792669296,3422,1711,0.18994218111038208,0.18979525566101074,-1701.0,,0.35908997198566794,3422,1711,0.195460163988173,0.19533467292785645,-1701.0,,0.3541564359329641,3422,1711,0.20084392512217164,0.20070266723632812,-1703.0,
1730258854.159402,rays-5,1000,1730258795.844384,3.244488977955912,0.5,6,500,1755,False,0,x86_64,3,0.3588386010378599,3510,1755,0.18440912803635,0.18427181243896484,-1745.0,,0.36005993699654937,3510,1755,0.17333451379090548,0.1731879711151123,-1745.0,,0.359109400305897,3510,1755,0.1809537699446082,0.1808173656463623,-1745.0,,0.38055367209017277,3510,1755,0.18249213276430964,0.1823742389678955,-1747.0,
1730258856.921362,rays-5,1000,1730258795.844384,3.255511022044088,0.5,6,500,1800,False,0,x86_64,5,0.36313902493566275,3600,1800,0.1874471246264875,0.18730974197387695,-1785.0,,0.3649592590518296,3600,1800,0.18449830263853073,0.184356689453125,-1785.0,,0.36583778308704495,3600,1800,0.18850276712328196,0.18836236000061035,-1785.0,,0.36776478216052055,3600,1800,0.20379843702539802,0.2036736011505127,-1789.0,
1730258859.762623,rays-5,1000,1730258795.844384,3.2665330661322645,0.5,6,500,1847,False,0,x86_64,12,0.3730855192989111,3692,1846,0.1955142179504037,0.19537758827209473,-1826.0,,0.3761550569906831,3692,1846,0.19197394093498588,0.19183921813964844,-1826.0,,0.3792525283060968,3692,1846,0.21853900095447898,0.21840453147888184,-1826.0,,0.3771161623299122,3692,1846,0.2169449352659285,0.21683073043823242,-1832.0,
1730258862.728818,rays-5,1000,1730258795.844384,3.277555110220441,0.5,6,500,1894,False,0,x86_64,12,0.3779564159922302,3786,1893,0.19117803731933236,0.19104433059692383,-1873.0,,0.37856547394767404,3786,1893,0.19520759396255016,0.19507694244384766,-1873.0,,0.3763975049369037,3786,1893,0.2396727381274104,0.23953843116760254,-1873.0,,0.40476092603057623,3786,1893,0.20912514301016927,0.2090156078338623,-1879.0,
1730258865.719553,rays-5,1000,1730258795.844384,3.2885771543086175,0.5,6,500,1943,False,0,x86_64,12,0.383114380761981,3884,1942,0.2049960340373218,0.20487451553344727,-1922.0,,0.3911042590625584,3884,1942,0.1957543296739459,0.1956169605255127,-1922.0,,0.3882051859982312,3884,1942,0.23628523107618093,0.23616528511047363,-1922.0,,0.3874674290418625,3884,1942,0.20410880912095308,0.20398855209350586,-1928.0,
1730258868.761638,rays-5,1000,1730258795.844384,3.299599198396794,0.5,6,500,1993,False,0,x86_64,14,0.38760831905528903,3984,1992,0.2040072069503367,0.2038867473602295,-1967.0,,0.3893577679991722,3984,1992,0.20051058009266853,0.2003953456878662,-1967.0,,0.3895715023390949,3984,1992,0.2429114212282002,0.24280905723571777,-1967.0,,0.3893646369688213,3984,1992,0.21626888634636998,0.21614885330200195,-1975.0,
1730258871.833035,rays-5,1000,1730258795.844384,3.31062124248497,0.5,6,500,2044,False,0,x86_64,15,0.3928286200389266,4086,2043,0.21025428920984268,0.21010899543762207,-2013.0,,0.3944227793253958,4086,2043,0.20675795804709196,0.2066352367401123,-2013.0,,0.4143060431815684,4086,2043,0.27243953524157405,0.27233195304870605,-2013.0,,0.3992549409158528,4086,2043,0.21196708967909217,0.211838960647583,-2021.0,
1730258874.989532,rays-5,1000,1730258795.844384,3.3216432865731464,0.5,6,500,2097,False,0,x86_64,20,0.4086236720904708,4192,2096,0.22430601809173822,0.22415757179260254,-2061.0,,0.4059736570343375,4192,2096,0.21330514503642917,0.21318674087524414,-2061.0,,0.4091435968875885,4192,2096,0.26500476989895105,0.2648799419403076,-2061.0,,0.409409087151289,4192,2096,0.22220346378162503,0.2220761775970459,-2074.25,
1730258878.24632,rays-5,1000,1730258795.844384,3.3326653306613228,0.5,6,500,2151,False,0,x86_64,25,0.4200191730633378,4300,2150,0.23527225805446506,0.23515796661376953,-2110.0,,0.42230542097240686,4300,2150,0.27081234008073807,0.27068328857421875,-2110.0,,0.42446501180529594,4300,2150,0.25647954689338803,0.2563445568084717,-2110.0,,0.41693534003570676,4300,2150,0.24384733010083437,0.24371004104614258,-2128.5,
1730258881.662599,rays-5,1000,1730258795.844384,3.343687374749499,0.5,6,500,2206,False,0,x86_64,28,0.4698805180378258,4410,2205,0.22532903123646975,0.22521471977233887,-2165.0,,0.4321328750811517,4410,2205,0.23158783093094826,0.2314472198486328,-2165.0,,0.4293531202711165,4410,2205,0.2804287923499942,0.28029799461364746,-2165.0,,0.43457183288410306,4410,2205,0.24927987670525908,0.24915790557861328,-2185.9166666666665,
1730258885.160847,rays-5,1000,1730258795.844384,3.3547094188376754,0.5,6,500,2263,False,0,x86_64,31,0.4383150669746101,4524,2262,0.2557278200984001,0.2555856704711914,-2222.0,,0.4457270270213485,4524,2262,0.21125947823747993,0.21113252639770508,-2222.0,,0.4308357439003885,4524,2262,0.26367576885968447,0.2635667324066162,-2222.0,,0.43250324903056026,4524,2262,0.26176732825115323,0.2616405487060547,-2244.8333333333335,
1730258888.652291,rays-5,1000,1730258795.844384,3.3657314629258517,0.5,6,500,2321,False,0,x86_64,31,0.4385747010819614,4640,2320,0.2374349059537053,0.23730778694152832,-2280.0,,0.43921814393252134,4640,2320,0.2269406602717936,0.22682833671569824,-2280.0,,0.44277738966047764,4640,2320,0.2685135011561215,0.2683851718902588,-2280.0,,0.44433034490793943,4640,2320,0.2413507467135787,0.24121761322021484,-2302.8333333333335,
1730258892.161257,rays-5,1000,1730258795.844384,3.3767535070140284,0.5,6,500,2380,False,0,x86_64,31,0.44955294393002987,4758,2379,0.25619449466466904,0.2560770511627197,-2339.0,,0.45106622809544206,4758,2379,0.21629497595131397,0.21616363525390625,-2339.0,,0.4507488417439163,4758,2379,0.27137533063068986,0.2712414264678955,-2339.0,,0.45172822615131736,4758,2379,0.24751642113551497,0.24740171432495117,-2361.8333333333335,
1730258895.75505,rays-5,1000,1730258795.844384,3.3877755511022047,0.5,6,500,2442,False,0,x86_64,33,0.4741143719293177,4882,2441,0.2619973006658256,0.26186203956604004,-2391.0,,0.47189250821247697,4882,2441,0.24636938096955419,0.24623489379882812,-2391.0,,0.4709934238344431,4882,2441,0.3290266119875014,0.32890820503234863,-2391.0,,0.4710412509739399,4882,2441,0.26163413375616074,0.26149559020996094,-2413.8333333333335,
1730258899.553525,rays-5,1000,1730258795.844384,3.398797595190381,0.5,6,500,2504,False,0,x86_64,36,0.485141783952713,5006,2503,0.24626039899885654,0.24613022804260254,-2448.0,,0.4695448521524668,5006,2503,0.2894773092120886,0.2893674373626709,-2448.0,,0.46914321603253484,5006,2503,0.2946521150879562,0.2945230007171631,-2448.0,,0.469603574834764,5006,2503,0.24513477692380548,0.2449958324432373,-2471.2500000000005,
1730258903.358297,rays-5,1000,1730258795.844384,3.4098196392785574,0.5,6,500,2569,False,0,x86_64,39,0.4931392790749669,5136,2568,0.2540968176908791,0.25399160385131836,-2508.0,,0.4807984563522041,5136,2568,0.2662821523845196,0.2661557197570801,-2508.0,,0.4884315128438175,5136,2568,0.35506971599534154,0.35494184494018555,-2508.0,,0.48308553267270327,5136,2568,0.264550126157701,0.26441526412963867,-2535.2500000000005,
1730258907.286751,rays-5,1000,1730258795.844384,3.4208416833667337,0.5,6,500,2635,False,0,x86_64,49,0.49780434323474765,5268,2634,0.28581680729985237,0.28567981719970703,-2564.0,,0.49322380404919386,5268,2634,0.27146472316235304,0.2713494300842285,-2564.0,,0.4957890440709889,5268,2634,0.3135988740250468,0.31345105171203613,-2564.0,,0.49924992211163044,5268,2634,0.2921123309060931,0.2919807434082031,-2596.75,
1730258911.299666,rays-5,1000,1730258795.844384,3.43186372745491,0.5,6,500,2703,False,0,x86_64,61,0.5316523178480566,5404,2702,0.2924775346182287,0.29236483573913574,-2622.0,,0.5126073881983757,5404,2702,0.2882502847351134,0.28811097145080566,-2622.0,,0.5200677742250264,5404,2702,0.3766503990627825,0.3765287399291992,-2622.0,,0.5189948980696499,5404,2702,0.28302996698766947,0.2828867435455322,-2662.0,
1730258915.536567,rays-5,1000,1730258795.844384,3.4428857715430863,0.5,6,500,2772,False,0,x86_64,62,0.5282280389219522,5542,2771,0.666635210160166,0.6664843559265137,-2686.0,,0.5598381757736206,5542,2771,0.2773118196055293,0.27718353271484375,-2686.0,,0.5267565059475601,5542,2771,0.3719533965922892,0.37178492546081543,-2686.0,,0.5232777581550181,5542,2771,0.3189754909835756,0.31885743141174316,-2726.0,
1730258920.248523,rays-5,1000,1730258795.844384,3.4539078156312626,0.5,6,500,2843,False,0,x86_64,79,0.5467151869088411,5684,2842,0.3182662110775709,0.3181321620941162,-2742.0,,0.5466695320792496,5684,2842,0.30612559197470546,0.3059866428375244,-2742.0,,0.5721228141337633,5684,2842,0.3951607597991824,0.3950381278991699,-2742.0,,0.5417150449939072,5684,2842,0.2929579121991992,0.29281139373779297,-2790.9166666666665,
1730258924.734029,rays-5,1000,1730258795.844384,3.464929859719439,0.5,6,500,2916,False,0,x86_64,85,0.5451885368674994,5830,2915,0.3282714569941163,0.32814764976501465,-2805.0,,0.5606477316468954,5830,2915,0.41770857898518443,0.41756153106689453,-2805.0,,0.5606714570894837,5830,2915,0.4142147838138044,0.4140899181365967,-2805.0,,0.5617304430343211,5830,2915,0.32233710680156946,0.32219791412353516,-2859.1666666666665,
1730258929.475385,rays-5,1000,1730258795.844384,3.475951903807615,0.5,6,500,2991,False,0,x86_64,99,0.5818071719259024,5980,2990,0.33310523722320795,0.3329610824584961,-2875.0,,0.5699301683343947,5980,2990,0.3127739643678069,0.31264209747314453,-2875.0,,0.5731963627040386,5980,2990,0.4625770761631429,0.4624335765838623,-2875.0,,0.5749456849880517,5980,2990,0.34626490203663707,0.34614133834838867,-2932.0277777777774,
1730258934.279483,rays-5,1000,1730258795.844384,3.486973947895792,0.5,6,500,3068,False,0,x86_64,117,0.5891283452510834,6134,3067,0.341103320941329,0.34095335006713867,-2942.0,,0.5875524953007698,6134,3067,0.3544373488985002,0.35431385040283203,-2942.0,,0.5783460540696979,6134,3067,0.4567816508933902,0.45664143562316895,-2942.0,,0.579263515304774,6134,3067,0.32761343009769917,0.3274722099304199,-3001.8611111111113,
1730258939.148504,rays-5,1000,1730258795.844384,3.4979959919839683,0.5,6,500,3147,False,0,x86_64,117,0.585756815969944,6292,3146,0.3301530349999666,0.3300349712371826,-3021.0,,0.5969467279501259,6292,3146,0.32174701895564795,0.32160329818725586,-3021.0,,0.5949547439813614,6292,3146,0.5344770820811391,0.5343587398529053,-3021.0,,0.5937474202364683,6292,3146,0.38360207295045257,0.38346195220947266,-3080.8611111111118,
1730258944.174966,rays-5,1000,1730258795.844384,3.5090180360721446,0.5,6,500,3228,False,0,x86_64,129,0.6012837863527238,6454,3227,0.3472241656854749,0.3471062183380127,-3097.0,,0.6039008041843772,6454,3227,0.3157407520338893,0.315593957901001,-3097.0,,0.6075175763107836,6454,3227,0.4395765527151525,0.4394645690917969,-3097.0,,0.6078005549497902,6454,3227,0.3422992969863117,0.3421647548675537,-3164.1111111111104,
1730258949.150755,rays-5,1000,1730258795.844384,3.520040080160321,0.5,6,500,3311,False,0,x86_64,134,0.6171753229573369,6620,3310,0.3380158543586731,0.337871789932251,-3170.0,,0.6261070128530264,6620,3310,0.356792617123574,0.356647253036499,-3170.0,,0.624825919046998,6620,3310,0.4823498367331922,0.48223066329956055,-3170.0,,0.6234988430514932,6620,3310,0.4132561353035271,0.4131138324737549,-3237.98611111111,
1730258954.387252,rays-5,1000,1730258795.844384,3.531062124248497,0.5,6,500,3396,False,0,x86_64,143,0.6402804641984403,6790,3395,0.38354423688724637,0.38341498374938965,-3245.0,,0.6382047361694276,6790,3395,0.49598781391978264,0.4958474636077881,-3245.0,,0.6403545918874443,6790,3395,0.5473063969984651,0.5471854209899902,-3245.0,,0.6396166482008994,6790,3395,0.37373179802671075,0.37358880043029785,-3316.4861111111113,
1730258959.939519,rays-5,1000,1730258795.844384,3.5420841683366735,0.5,6,500,3484,False,0,x86_64,151,0.6433641728945076,6966,3483,0.4031272470019758,0.40300559997558594,-3333.0,,0.6501097790896893,6966,3483,0.35583677515387535,0.35570240020751953,-3333.0,,0.654650367796421,6966,3483,0.5622948491945863,0.5621757507324219,-3333.0,,0.6531176599673927,6966,3483,0.39810148999094963,0.39795899391174316,-3405.527777777777,
1730258965.465431,rays-5,1000,1730258795.844384,3.55310621242485,0.5,6,500,3573,False,0,x86_64,186,0.6738582109101117,7144,3572,0.39974026614800096,0.39962220191955566,-3402.0,,0.6864298097789288,7144,3572,0.34285064693540335,0.3427085876464844,-3402.0,,0.682297202758491,7144,3572,0.5860129110515118,0.5859043598175049,-3402.0,,0.6671980828978121,7144,3572,0.39343089517205954,0.3932971954345703,-3488.736111111112,
1730258971.120555,rays-5,1000,1730258795.844384,3.564128256513026,0.5,6,500,3665,False,0,x86_64,215,0.6866438230499625,7328,3664,0.4160860488191247,0.41596531867980957,-3479.0,,0.6942177643068135,7328,3664,0.41140383016318083,0.4112889766693115,-3479.0,,0.6978043289855123,7328,3664,0.6512482091784477,0.6511082649230957,-3479.0,,0.6935021756216884,7328,3664,0.40737119736149907,0.40724825859069824,-3578.6527777777796,
1730258977.089211,rays-5,1000,1730258795.844384,3.5751503006012024,0.5,6,500,3759,False,0,x86_64,224,0.6982808210887015,7516,3758,0.38187682116404176,0.38171887397766113,-3553.0,,0.7032091883011162,7516,3758,0.34162663109600544,0.3415200710296631,-3553.0,,0.6977678649127483,7516,3758,0.6108371010050178,0.6107046604156494,-3553.0,,0.693645735271275,7516,3758,0.4065892598591745,0.40645670890808105,-3659.9027777777796,
1730258982.883725,rays-5,1000,1730258795.844384,3.5861723446893787,0.5,6,500,3856,False,0,x86_64,245,0.71293262578547,7710,3855,0.39535809215158224,0.3952445983886719,-3635.0,,0.7214484582655132,7710,3855,0.3852369408123195,0.3850975036621094,-3635.0,,0.7204007226973772,7710,3855,0.6506616356782615,0.6505515575408936,-3635.0,,0.7174018830992281,7710,3855,0.4380585700273514,0.43791794776916504,-3752.3402777777796,
1730258988.95578,rays-5,1000,1730258795.844384,3.5971943887775555,0.5,6,500,3955,False,0,x86_64,279,0.7411081539466977,7908,3954,0.4162253849208355,0.4161076545715332,-3714.0,,0.7368471948429942,7908,3954,0.43570326175540686,0.4355747699737549,-3714.0,,0.7489102696999907,7908,3954,0.8073530360125005,0.8072175979614258,-3714.0,,0.7370968237519264,7908,3954,0.4803416798822582,0.48023128509521484,-3846.67361111111,
1730258995.488209,rays-5,1000,1730258795.844384,3.608216432865732,0.5,6,500,4057,False,0,x86_64,354,0.7700450350530446,8112,4056,0.4081278298981488,0.40801453590393066,-3791.0,,0.7687149499543011,8112,4056,0.4019240131601691,0.40179443359375,-3791.0,,0.7702841511927545,8112,4056,0.8541450770571828,0.8540322780609131,-3791.0,,0.775656278245151,8112,4056,0.5239085112698376,0.5237786769866943,-3940.6736111111104,
